CLIENTNUM,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Gender_F,Gender_M,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
700000471,71,3,20,4,1,7,3094.6510999018574,737.2650463308977,2294.517300631058,1.2747807992569427,11409.933881574134,21,1.1595904121712337,0.6693854236698692,0.895398383075635,0.128455632701423,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
700000472,34,5,20,6,0,2,19641.25945470039,3464.005993149544,21838.706196632294,0.7108008989531889,11661.69845709099,56,1.359403788813695,0.5278121082956208,0.9035259656795934,0.11557541628818183,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
700000473,18,2,14,4,2,6,14990.284446247137,468.28726303737244,19318.18977125733,1.1966695741063043,5019.698161645774,49,1.3054096570866223,0.07235725774132662,0.9762210296713132,0.051332337979182886,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
700000474,60,2,56,2,3,0,9040.494074126398,4983.416389673399,18894.360663904798,1.0736639728581812,5651.699826680122,92,0.9650175065385586,0.7620327210390511,0.9074758380887711,0.16815701438782293,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
700000475,71,1,59,5,6,2,21162.49362190757,710.7042679895886,16174.49243847535,0.36562154490403864,6407.043047227536,10,0.3064187864330674,0.7482388061809001,0.9806101306205031,0.027944113395790816,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
700000476,68,2,19,6,3,2,1022.8958217033448,4050.700453727306,2645.5767931628366,1.0606197824823886,13761.938590470276,68,1.1723735034341172,0.5798342382810904,0.8325031289514231,0.13483952457298595,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
700000477,67,0,13,1,3,3,1398.2624543947702,4607.096674381638,3651.289480760205,0.8349344970713644,12322.64204590564,47,0.5966472884866522,0.7483752494281826,0.8524070009013749,0.17634346127907927,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
700000478,60,3,18,1,1,7,23849.99721469524,4202.001657446703,16376.775604606113,0.7064998850574087,7314.687302538019,31,0.5987322297562473,0.3244382286350662,0.866843067452023,0.00514848194944324,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
700000479,62,4,21,2,5,7,9360.578332073432,3192.2753532607185,7526.985806572264,0.652358870111849,6294.1784185025845,55,1.409062121811192,0.024390993110096737,0.9162849789738174,0.10978650489986752,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
700000480,44,3,52,3,3,5,25818.864306593205,3404.586063086257,5071.173231714213,0.6232316407962453,12109.627152117013,86,0.682022426563213,0.3812299527748767,0.998142511724621,0.049523417434943706,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
700000481,74,0,29,1,0,7,11512.782208341585,2933.2316388746253,15797.131099128452,1.083947449081635,1520.3375646374252,27,0.7573762584416827,0.41185228314449696,0.9455158644269889,0.09032779910376759,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
700000482,61,0,15,1,3,1,24594.85605344086,178.83121507467627,13441.551889315344,1.0942540656536295,3508.3068518537193,95,1.1302366897930132,0.38306936972650674,0.9738198137449458,0.11366383021558511,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
700000483,73,4,27,2,6,4,1395.555529240551,1516.097733592956,17600.766551695917,1.2483118847300325,4788.416101994777,121,0.7894591322363798,0.6614478166131011,0.9763806569526919,0.0818778262366837,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
700000484,23,3,43,4,1,1,11029.028538978224,1789.2057932076661,707.0616535302833,1.3070495436473506,963.9196720927084,50,0.6945291449911088,0.6108600835168504,0.9742529370540315,0.003089485546615589,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
700000485,69,5,49,2,2,1,16939.046732075014,4439.088201679095,3064.1855307434585,1.2871775126326672,3545.686390735009,116,1.4339604763680913,0.48180344253894136,0.9142427819229595,0.1651061646693499,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
700000486,71,2,39,5,5,0,12574.171166667147,2077.195081298304,10495.083754040297,0.6894649316771113,11834.462917612764,86,0.8743738446606298,0.04466121637889875,0.8619118603026147,0.058460609310967505,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
700000487,55,2,14,1,6,0,18661.83939650056,3844.9009761431475,11445.860944472177,0.8673907498755629,9831.855229727393,111,1.0774044463298718,0.7120719922479305,0.835690134819675,0.01591762947440849,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
700000488,67,2,58,1,3,5,22117.317358465985,1620.6758691639816,24446.862218986822,0.3448235237226659,6954.046623910915,28,0.9117084802810457,0.5852608755098465,0.8718677981031575,0.09507181353617372,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
700000489,66,0,55,5,5,3,22137.244775169278,4659.56366298728,7332.36219339364,1.4402534470385162,1417.3087413997846,120,0.36855926321199595,0.8937741877619448,0.9059618114140109,0.1338696701525592,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
700000490,79,3,40,4,6,3,27039.04503845331,642.5783422205822,1140.8793869237863,1.1259969147992122,9259.89411841976,46,1.479182893792283,0.6370475535036275,0.8323275387569185,0.18116987799986117,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
700000491,26,4,52,2,4,6,24337.0535285015,3077.454798333596,18967.624726617174,0.8366564889525421,4991.073715394285,73,1.2384021907127296,0.783952518097841,0.890652354505172,0.15843798765504902,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
700000492,38,3,22,2,1,0,28872.429772627565,3136.982776579232,6858.985615190523,0.6508692286172885,10726.946316770945,115,0.7144127735115963,0.991056508739087,0.8203905099160556,0.08092900568801986,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
700000493,48,2,13,1,5,3,25448.071460903393,1994.107634620287,13292.099089088333,0.781850085606339,4857.087000173264,143,1.0412723088741531,0.45632592382239856,0.978818273851569,0.09957383610286384,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
700000494,69,2,57,2,4,3,7601.343538762379,2622.1817292887467,20249.370325038315,0.7241729701540546,9812.039736539113,30,0.41876234809044816,0.2713813950795846,0.971021884399488,0.06929385741573345,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
700000495,75,1,37,3,3,0,3921.8324748277123,3537.614094890214,1263.78527324207,1.3442360285906905,2510.461672142904,92,0.5108067575623014,0.9602663584920665,0.9386338720507692,0.16027430709272736,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
700000496,42,5,39,4,3,3,28510.968346186728,848.7924910356792,24158.5027817771,0.31782734700900456,7476.322531344262,58,1.2843322317223853,0.20932181604701705,0.8481756127410965,0.025979760907362162,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
700000497,40,0,33,2,1,3,17970.64877639276,1848.6890543634438,12408.409776615683,0.6765385719668745,2556.743765446285,18,1.1865616599218276,0.8929645917048273,0.8895887280415407,0.10609463743955845,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
700000498,21,5,33,5,3,5,17269.1982560327,672.4505324775115,8344.562375399355,1.396133638170708,6433.7694627810415,74,0.5970774097701416,0.8073456212003686,0.9525985872579388,0.07723118371876424,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
700000499,74,1,47,2,1,4,20858.421590096757,627.2089222526,19768.834340249694,0.3216722637119526,7499.561618413359,77,0.6365558690455829,0.7311029830035621,0.8484366891187536,0.034341997794737636,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
